,time,inidate,number,hDate,experiment,t2m,days,day_month,base_date,forecast_date,bias,adjusted_t2m
33030,13 days,2021-06-28,1,2011,1,22.142998413494553,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,23.46367700802375
33031,13 days,2021-06-28,1,2012,1,22.68892129140052,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,24.009599885929717
33032,13 days,2021-06-28,1,2013,1,26.378882078608626,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,27.699560673137825
33033,13 days,2021-06-28,1,2014,1,24.41505324043572,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,25.73573183496492
33034,13 days,2021-06-28,1,2015,1,27.082535162636866,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,28.403213757166064
33035,13 days,2021-06-28,1,2016,1,22.18428947311904,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,23.50496806764824
33036,13 days,2021-06-28,1,2017,1,27.877239752861552,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,29.19791834739075
33037,13 days,2021-06-28,1,2018,1,26.81276093681158,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,28.133439531340777
33038,13 days,2021-06-28,1,2019,1,25.580272989070934,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,26.900951583600133
33039,13 days,2021-06-28,1,2020,1,24.698537053194254,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,26.019215647723453
33040,13 days,2021-06-28,2,2001,1,28.021523408076916,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,29.342202002606115
33041,13 days,2021-06-28,2,2002,1,29.950545677600967,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,31.271224272130166
33042,13 days,2021-06-28,2,2003,1,21.12169295033559,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,22.442371544864788
33043,13 days,2021-06-28,2,2004,1,26.496548726562672,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,27.81722732109187
33044,13 days,2021-06-28,2,2005,1,23.232342528800636,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,24.553021123329835
33045,13 days,2021-06-28,2,2006,1,28.750211552200966,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,30.070890146730164
33046,13 days,2021-06-28,2,2007,1,17.960736787679583,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,19.28141538220878
33047,13 days,2021-06-28,2,2008,1,24.15705407417264,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,25.477732668701837
33048,13 days,2021-06-28,2,2009,1,20.476984187756486,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,21.797662782285684
33049,13 days,2021-06-28,2,2010,1,22.654584829692357,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,23.975263424221556
33050,13 days,2021-06-28,2,2011,1,27.885996427383883,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,29.20667502191308
33051,13 days,2021-06-28,2,2012,1,26.800635162547586,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,28.121313757076784
33052,13 days,2021-06-28,2,2013,1,22.72838975387794,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,24.04906834840714
33053,13 days,2021-06-28,2,2014,1,15.934240082606637,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,17.254918677135834
33054,13 days,2021-06-28,2,2015,1,26.21908862535774,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,27.53976721988694
33055,13 days,2021-06-28,2,2016,1,22.338260689219478,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,23.658939283748676
33056,13 days,2021-06-28,2,2017,1,25.966186015293005,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,27.286864609822203
33057,13 days,2021-06-28,2,2018,1,22.917005239802467,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,24.237683834331666
33058,13 days,2021-06-28,2,2019,1,22.936270296852346,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,24.256948891381544
33059,13 days,2021-06-28,2,2020,1,28.773808308918692,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,30.09448690344789
33060,13 days,2021-06-28,3,2001,1,19.75121742247819,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,21.07189601700739
33061,13 days,2021-06-28,3,2002,1,25.033381914727585,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,26.354060509256783
33062,13 days,2021-06-28,3,2003,1,25.39836585457,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,26.719044449099197
33063,13 days,2021-06-28,3,2004,1,19.18871021638655,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,20.50938881091575
33064,13 days,2021-06-28,3,2005,1,22.22262370932685,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,23.54330230385605
33065,13 days,2021-06-28,3,2006,1,27.946574930103054,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,29.267253524632252
33066,13 days,2021-06-28,3,2007,1,21.619816026092902,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,22.9404946206221
33067,13 days,2021-06-28,3,2008,1,20.866816637321417,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,22.187495231850615
33068,13 days,2021-06-28,3,2009,1,20.12429578301775,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,21.44497437754695
33069,13 days,2021-06-28,3,2010,1,23.302720522628842,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,24.62339911715804
33070,13 days,2021-06-28,3,2011,1,19.4196446544924,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,20.7403232490216
33071,13 days,2021-06-28,3,2012,1,11.571179431508083,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,12.891858026037282
33072,13 days,2021-06-28,3,2013,1,22.230024162635353,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,23.55070275716455
33073,13 days,2021-06-28,3,2014,1,14.987577154809342,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,16.308255749338542
33074,13 days,2021-06-28,3,2015,1,28.14285017435495,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,29.46352876888415
33075,13 days,2021-06-28,3,2016,1,18.30034987675426,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,19.62102847128346
33076,13 days,2021-06-28,3,2017,1,21.835643614969555,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,23.156322209498754
33077,13 days,2021-06-28,3,2018,1,29.10036287186292,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,30.42104146639212
33078,13 days,2021-06-28,3,2019,1,22.313824455821933,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,23.63450305035113
33079,13 days,2021-06-28,3,2020,1,17.206830764093894,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,18.527509358623092
33080,13 days,2021-06-28,4,2001,1,16.81297815398451,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,18.133656748513708
33081,13 days,2021-06-28,4,2002,1,18.018520765806834,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,19.339199360336032
33082,13 days,2021-06-28,4,2003,1,24.801505397236603,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,26.1221839917658
33083,13 days,2021-06-28,4,2004,1,17.61215808766448,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,18.932836682193678
33084,13 days,2021-06-28,4,2005,1,25.293739077709084,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,26.614417672238282
33085,13 days,2021-06-28,4,2006,1,23.173211656978214,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,24.493890251507413
33086,13 days,2021-06-28,4,2007,1,22.67488897232148,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,23.995567566850678
33087,13 days,2021-06-28,4,2008,1,23.984256194399556,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,25.304934788928755
33088,13 days,2021-06-28,4,2009,1,22.73922086855129,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,24.059899463080487
33089,13 days,2021-06-28,4,2010,1,19.43073507418462,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,20.75141366871382
33090,13 days,2021-06-28,4,2011,1,26.302696771659836,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,27.623375366189034
33091,13 days,2021-06-28,4,2012,1,19.31119546048273,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,20.631874055011927
33092,13 days,2021-06-28,4,2013,1,20.81187755238687,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,22.13255614691607
33093,13 days,2021-06-28,4,2014,1,26.66886903738012,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,27.989547631909318
33094,13 days,2021-06-28,4,2015,1,27.675632898940957,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,28.996311493470156
33095,13 days,2021-06-28,4,2016,1,22.399044397349268,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,23.719722991878466
33096,13 days,2021-06-28,4,2017,1,21.42664871106005,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,22.74732730558925
33097,13 days,2021-06-28,4,2018,1,21.443872907026112,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,22.76455150155531
33098,13 days,2021-06-28,4,2019,1,17.327428118412357,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,18.648106712941555
33099,13 days,2021-06-28,4,2020,1,22.57939010522575,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,23.90006869975495
33100,13 days,2021-06-28,5,2001,1,28.238789300331653,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,29.559467894860852
33101,13 days,2021-06-28,5,2002,1,23.726219718061817,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,25.046898312591015
33102,13 days,2021-06-28,5,2003,1,24.73935800587805,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,26.060036600407248
33103,13 days,2021-06-28,5,2004,1,22.326071487828564,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,23.646750082357762
33104,13 days,2021-06-28,5,2005,1,21.44431689691455,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,22.76499549144375
33105,13 days,2021-06-28,5,2006,1,28.431154448759347,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,29.751833043288546
33106,13 days,2021-06-28,5,2007,1,20.655473719418705,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,21.976152313947903
33107,13 days,2021-06-28,5,2008,1,26.42924135187885,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,27.74991994640805
33108,13 days,2021-06-28,5,2009,1,18.39985211486084,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,19.720530709390037
33109,13 days,2021-06-28,5,2010,1,17.31885426325585,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,18.63953285778505
33110,13 days,2021-06-28,5,2011,1,22.609445235866854,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,23.930123830396052
33111,13 days,2021-06-28,5,2012,1,29.181982391185713,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,30.50266098571491
33112,13 days,2021-06-28,5,2013,1,26.1722980607286,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,27.4929766552578
33113,13 days,2021-06-28,5,2014,1,26.78766991160378,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,28.108348506132977
33114,13 days,2021-06-28,5,2015,1,26.252897149509486,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,27.573575744038685
33115,13 days,2021-06-28,5,2016,1,22.827740886182163,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,24.14841948071136
33116,13 days,2021-06-28,5,2017,1,27.558294579643913,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,28.87897317417311
33117,13 days,2021-06-28,5,2018,1,26.378859692563832,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,27.69953828709303
33118,13 days,2021-06-28,5,2019,1,29.659187573585776,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,30.979866168114974
33119,13 days,2021-06-28,5,2020,1,21.030406390668798,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,22.351084985197996
33120,13 days,2021-06-28,6,2001,1,23.35029273332208,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,24.67097132785128
33121,13 days,2021-06-28,6,2002,1,28.772317771436093,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,30.09299636596529
33122,13 days,2021-06-28,6,2003,1,17.65556089751464,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,18.976239492043838
33123,13 days,2021-06-28,6,2004,1,26.098125632307628,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,27.418804226836826
33124,13 days,2021-06-28,6,2005,1,20.37002926223688,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,21.69070785676608
33125,13 days,2021-06-28,6,2006,1,21.81401496469006,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,23.134693559219258
33126,13 days,2021-06-28,6,2007,1,20.388646989491438,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,21.709325584020636
33127,13 days,2021-06-28,6,2008,1,27.200332395852207,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,28.521010990381406
33128,13 days,2021-06-28,6,2009,1,19.413719814636643,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,20.73439840916584
33129,13 days,2021-06-28,6,2010,1,22.623703280897573,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,23.94438187542677
33130,13 days,2021-06-28,6,2011,1,23.306003809198785,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,24.626682403727983
33131,13 days,2021-06-28,6,2012,1,21.84995575960853,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,23.17063435413773
33132,13 days,2021-06-28,6,2013,1,26.907827007041274,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,28.228505601570472
33133,13 days,2021-06-28,6,2014,1,19.737013477055722,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,21.05769207158492
33134,13 days,2021-06-28,6,2015,1,22.674497216537564,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,23.995175811066762
33135,13 days,2021-06-28,6,2016,1,26.293318884394438,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,27.613997478923636
33136,13 days,2021-06-28,6,2017,1,32.59022972867783,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,33.91090832320703
33137,13 days,2021-06-28,6,2018,1,25.149778154639503,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,26.4704567491687
33138,13 days,2021-06-28,6,2019,1,20.989771988358292,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,22.31045058288749
33139,13 days,2021-06-28,6,2020,1,25.48257469307409,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,26.803253287603287
33140,13 days,2021-06-28,7,2001,1,22.33932029533977,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,23.65999888986897
33141,13 days,2021-06-28,7,2002,1,25.98915409725274,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,27.30983269178194
33142,13 days,2021-06-28,7,2003,1,25.01498618241724,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,26.335664776946437
33143,13 days,2021-06-28,7,2004,1,27.577212652999467,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,28.897891247528666
33144,13 days,2021-06-28,7,2005,1,24.435877858606332,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,25.75655645313553
33145,13 days,2021-06-28,7,2006,1,21.890009990258097,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,23.210688584787295
33146,13 days,2021-06-28,7,2007,1,29.055883666358863,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,30.37656226088806
33147,13 days,2021-06-28,7,2008,1,23.86397224470823,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,25.184650839237428
33148,13 days,2021-06-28,7,2009,1,17.30262997729063,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,18.623308571819827
33149,13 days,2021-06-28,7,2010,1,21.667802378614848,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,22.988480973144046
33150,13 days,2021-06-28,7,2011,1,18.04272567674149,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,19.36340427127069
33151,13 days,2021-06-28,7,2012,1,28.716059775362364,13,06-28,2012-06-28,2012-07-11,-1.3206785945291983,30.036738369891562
33152,13 days,2021-06-28,7,2013,1,24.201195623501036,13,06-28,2013-06-28,2013-07-11,-1.3206785945291983,25.521874218030234
33153,13 days,2021-06-28,7,2014,1,20.62435525164984,13,06-28,2014-06-28,2014-07-11,-1.3206785945291983,21.945033846179037
33154,13 days,2021-06-28,7,2015,1,26.037054636602967,13,06-28,2015-06-28,2015-07-11,-1.3206785945291983,27.357733231132165
33155,13 days,2021-06-28,7,2016,1,26.844043568908944,13,06-28,2016-06-28,2016-07-11,-1.3206785945291983,28.164722163438142
33156,13 days,2021-06-28,7,2017,1,21.000230002285054,13,06-28,2017-06-28,2017-07-11,-1.3206785945291983,22.320908596814252
33157,13 days,2021-06-28,7,2018,1,23.538120976671316,13,06-28,2018-06-28,2018-07-11,-1.3206785945291983,24.858799571200514
33158,13 days,2021-06-28,7,2019,1,21.94069013017038,13,06-28,2019-06-28,2019-07-11,-1.3206785945291983,23.26136872469958
33159,13 days,2021-06-28,7,2020,1,20.266018101607823,13,06-28,2020-06-28,2020-07-11,-1.3206785945291983,21.58669669613702
33160,13 days,2021-06-28,8,2001,1,23.239565759254514,13,06-28,2001-06-28,2001-07-11,-1.3206785945291983,24.560244353783713
33161,13 days,2021-06-28,8,2002,1,29.00974229702878,13,06-28,2002-06-28,2002-07-11,-1.3206785945291983,30.330420891557978
33162,13 days,2021-06-28,8,2003,1,22.67643174390861,13,06-28,2003-06-28,2003-07-11,-1.3206785945291983,23.997110338437807
33163,13 days,2021-06-28,8,2004,1,26.60379280516088,13,06-28,2004-06-28,2004-07-11,-1.3206785945291983,27.924471399690077
33164,13 days,2021-06-28,8,2005,1,16.17295926778997,13,06-28,2005-06-28,2005-07-11,-1.3206785945291983,17.49363786231917
33165,13 days,2021-06-28,8,2006,1,30.846392283713474,13,06-28,2006-06-28,2006-07-11,-1.3206785945291983,32.16707087824267
33166,13 days,2021-06-28,8,2007,1,22.813813035312165,13,06-28,2007-06-28,2007-07-11,-1.3206785945291983,24.134491629841364
33167,13 days,2021-06-28,8,2008,1,27.093661026900012,13,06-28,2008-06-28,2008-07-11,-1.3206785945291983,28.41433962142921
33168,13 days,2021-06-28,8,2009,1,21.826112756398057,13,06-28,2009-06-28,2009-07-11,-1.3206785945291983,23.146791350927256
33169,13 days,2021-06-28,8,2010,1,18.583798244941864,13,06-28,2010-06-28,2010-07-11,-1.3206785945291983,19.904476839471062
33170,13 days,2021-06-28,8,2011,1,23.8208828394852,13,06-28,2011-06-28,2011-07-11,-1.3206785945291983,25.1415614340144
